agl_thermal_conductivity_300K,agl_debye_temperature,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K
0.88948,235.976,42.6586,40.7914,6.79547e-05
0.893649,183.926,49.6225,47.1717,7.90099e-05
0.893783,218.029,48.5288,46.8151,5.24462e-05
0.894726,197.009,28.3498,26.4742,9.90581e-05
0.894584,193.079,18.5571,17.6559,7.22993e-05
0.895211,143.001,9.49724,8.90813,7.29383e-05
0.897176,200.986,71.6254,70.4444,2.83126e-05
0.896338,127.054,6.51348,5.95355,0.000143551
0.898445,237.052,48.0994,46.5885,4.89374e-05
0.900751,157.967,12.5238,11.848,7.6152e-05
0.901034,193.969,24.9695,23.5424,8.4623e-05
0.902752,159.046,12.2936,11.8422,5.36853e-05
0.903512,120.013,6.48691,5.95782,0.00011329
0.904624,147.973,6.78946,5.93986,0.000202345
0.903234,181.99,72.7373,70.736,5.10703e-05
0.907442,297.092,37.5394,34.4414,0.00014453
0.907656,171.018,19.1711,17.7404,0.000111045
0.911581,291.065,102.109,97.5749,7.82281e-05
0.911685,147.983,12.6704,11.8678,0.000108854
0.913785,299.726,43.6226,40.1424,0.000133577
0.914045,209.025,49.3168,46.9288,7.52041e-05
0.914066,216.015,38.0619,35.1708,0.000113115
0.916462,188.979,25.128,23.5662,9.14124e-05
0.917869,327.003,84.2992,79.4739,9.83189e-05
0.921723,164.856,6.49664,5.921,0.000128433
0.936089,215.865,38.0288,35.1684,0.000113016
0.923151,118.047,12.3881,11.9123,6.49674e-05
0.923856,148.991,3.55615,2.97109,0.000354528
0.917863,156.013,15.5467,14.8125,6.10512e-05
0.924521,180.034,12.1264,11.7946,4.44885e-05
0.949945,155.945,9.77589,8.89451,0.000113952
0.927547,189.201,19.5639,17.6914,0.000161033
0.928078,248.928,36.8074,34.8689,7.98694e-05
0.929337,182.066,36.4178,35.368,4.51633e-05
0.931373,310.942,66.0704,62.7538,8.48124e-05
0.931984,173.049,13.5127,11.8335,0.000211014
0.932276,193.984,13.0519,11.7823,0.000126737
0.927552,214.085,28.5037,26.3885,0.000107966
0.931644,161.971,30.925,29.592,7.23223e-05
0.935034,176.961,12.4978,11.8097,7.74495e-05
0.938108,227.062,79.161,75.9131,6.96522e-05
0.935108,161.032,18.8063,17.7638,8.3965e-05
0.939134,163.953,48.5165,47.3117,4.22266e-05
0.939174,180.935,24.8363,23.597,7.7731e-05
0.940733,168.082,12.9048,11.8352,0.0001368
0.941735,241.13,39.6979,35.0154,0.000169109
0.937086,231.015,42.6847,40.8423,6.48123e-05
0.942754,166.971,48.6141,47.2876,4.66657e-05
0.943896,241.062,48.0566,46.5456,4.89632e-05
0.945908,190.26,7.13106,5.90697,0.000254405
0.945866,234.125,31.1139,29.1753,9.51215e-05
0.946743,218.998,42.8089,40.9643,6.66074e-05
0.949327,111.054,6.20342,5.96116,6.75017e-05
0.952914,161.001,12.5433,11.8417,7.97599e-05
0.95318,260.054,95.5766,92.6103,4.56602e-05
0.949735,237.059,42.2314,40.7664,5.07144e-05
0.953624,182.985,18.8561,17.6957,0.000103182
0.953902,185.966,36.7138,35.3529,5.54689e-05
0.95399,151.992,24.7248,23.7121,6.85822e-05
0.957846,164.079,7.13359,5.93006,0.000267767
0.958514,113.973,9.35174,8.93959,7.15525e-05
0.959609,308.858,118.402,114.082,5.51134e-05
0.960475,268.137,36.8426,34.6919,9.72091e-05
0.963067,165.059,9.39928,8.87541,6.79879e-05
0.963367,189.976,25.1174,23.5622,8.46092e-05
0.963872,167.935,19.2738,17.7517,0.000115461
0.965286,228.88,38.1771,35.0715,0.000148049
0.967046,225.027,42.9436,40.9111,7.09423e-05
0.967226,149.09,12.4224,11.8625,6.16882e-05
0.973515,139.942,9.86337,8.91632,0.000167742
0.9691,136.015,12.2833,11.8836,5.14148e-05
0.969899,154.944,36.5809,35.5407,4.91692e-05
0.971108,147.137,7.53895,5.94761,0.000396524
0.971226,157.037,36.6057,35.5299,4.96641e-05
0.971443,173.951,48.502,47.2286,4.8294e-05
0.969741,345.106,138.701,129.811,9.60853e-05
0.975574,172.991,25.3477,23.6433,0.000102834
0.979431,229.102,25.008,23.3724,0.000100265
0.983405,176.996,27.3938,26.5532,5.45872e-05
0.984296,141.998,12.3425,11.8744,6.10471e-05
0.987797,147.098,9.78684,8.90577,0.000131886
0.988118,183.11,25.1612,23.5957,9.82112e-05
0.990718,183.244,16.7394,14.7662,0.000201723
0.989506,285.869,71.4927,68.9575,4.78194e-05
0.974407,139.919,12.8845,11.8847,0.000137779
0.995757,133.005,15.3886,14.8603,5.98913e-05
0.998113,178.08,27.3906,26.5477,5.44394e-05
0.998813,196.986,36.3796,35.2648,4.88398e-05
0.998842,157.001,36.5922,35.5335,4.94427e-05
0.999255,295.142,119.274,114.635,6.07416e-05
1.00013,338.326,15.6296,14.2027,0.000110587
1.00059,401.743,92.9362,88.2531,7.42053e-05
1.00351,163.076,12.5058,11.8386,7.56447e-05
1.00372,158.038,36.5837,35.5262,4.90761e-05
1.00456,200.035,28.206,26.4545,9.73987e-05
1.00705,134.992,9.29052,8.91553,5.87562e-05
1.00155,162.0,12.2623,11.8349,5.04872e-05
1.00717,193.027,43.307,41.2009,7.55156e-05
1.00864,207.959,36.9901,35.2046,7.21122e-05
1.01082,210.977,48.3467,46.8785,4.5571e-05
1.01212,264.884,119.72,115.614,5.04845e-05
1.02978,164.043,12.3648,11.833,5.88121e-05
1.01774,256.932,47.8419,46.3479,4.89886e-05
1.01934,193.043,36.8778,35.3077,6.39396e-05
1.01808,196.927,36.8277,35.2805,6.07049e-05
1.01972,253.135,30.4213,29.015,6.69753e-05
1.02138,308.983,71.5988,68.487,6.51548e-05
1.02151,229.913,27.7335,26.2745,8.55192e-05
1.02355,169.951,24.5961,23.6395,6.65567e-05
1.02609,196.904,37.1543,35.2842,7.53472e-05
1.02604,219.872,28.6463,26.3586,0.000127833
1.02799,320.141,86.1228,79.7481,0.000109943
1.02981,245.994,36.2143,34.8717,4.97117e-05
1.03191,179.013,48.21,47.1749,4.07485e-05
1.0316,165.113,13.0252,11.8424,0.000127288
1.03368,180.722,7.11705,5.91468,0.000362197
1.03064,152.005,19.102,17.7939,0.000103005
1.03431,257.072,119.699,115.868,4.63705e-05
1.03539,342.04,57.7606,50.9998,0.000235705
1.0359,182.998,60.1305,58.9245,3.88341e-05
1.04288,217.19,28.6539,26.3743,0.000123298
1.03965,191.021,71.7525,70.5922,2.91428e-05
1.5073,155.049,6.32089,5.928,8.56988e-05
1.04971,177.026,15.4666,14.7587,5.62111e-05
1.05244,179.129,19.2831,17.7181,0.000122273
1.04121,224.025,30.9507,29.2368,8.24473e-05
1.05768,305.873,95.0762,91.3923,6.22241e-05
1.04902,131.007,9.22315,8.91877,4.77267e-05
1.04334,189.904,27.5983,26.4939,6.20648e-05
1.04054,220.119,28.0778,26.3414,0.000100943
1.04159,167.985,19.2581,17.7496,0.000122766
1.04497,190.001,72.4778,70.6258,5.02561e-05
1.04865,190.99,42.4771,41.1951,5.20129e-05
1.05112,157.953,12.3977,11.8449,6.17606e-05
1.04885,205.974,36.5614,35.2019,5.51063e-05
1.05053,135.982,15.3944,14.8539,6.03507e-05
1.05152,167.961,37.3949,35.4841,8.91832e-05
1.05203,514.278,108.946,104.438,8.48595e-05
1.04947,182.076,15.6045,14.7488,7.59401e-05
1.05313,137.033,9.52589,8.91604,8.95724e-05
1.05613,285.897,87.6467,83.3809,7.73394e-05
1.05817,190.93,42.4651,41.1905,5.18832e-05
1.05917,191.016,42.4747,41.1976,5.19177e-05
1.06047,187.965,72.5023,70.6567,4.81771e-05
1.06425,131.97,6.40165,5.94828,9.4666e-05
1.06419,216.033,24.6369,23.4265,7.53909e-05
1.06549,192.975,13.0131,11.7836,0.000139305
1.06747,279.049,27.6601,25.9451,9.68846e-05
1.06552,244.092,60.0805,58.1341,4.58731e-05
1.06395,159.924,19.0203,17.7696,9.58952e-05
1.06859,195.838,12.9413,11.7767,0.000132198
1.0708,179.026,6.48166,5.90618,0.00011596
1.07163,179.031,28.1581,26.5627,9.2294e-05
1.07198,294.138,47.7003,45.8561,6.07122e-05
1.07246,169.066,25.2072,23.6571,9.27988e-05
1.07094,157.026,12.7716,11.8527,0.000128223
1.07428,158.944,12.5423,11.8462,8.1969e-05
1.07519,153.953,12.4142,11.8543,6.18351e-05
1.07502,166.889,12.4912,11.8289,7.53999e-05
1.07549,198.068,15.9043,14.7092,0.000118395
1.07585,171.021,37.0615,35.459,8.27018e-05
1.07663,266.971,37.2925,34.7204,9.40767e-05
1.07703,225.114,31.1344,29.2318,0.000105536
1.07709,184.009,12.5291,11.7949,7.41515e-05
1.07536,161.087,9.88844,8.88917,0.00017115
1.07891,206.012,34.4311,32.2958,8.65457e-05
1.07914,168.035,24.4835,23.6442,6.32088e-05
1.0806,273.289,28.4233,26.0139,0.000124604
1.07396,150.014,12.5362,11.8634,8.26458e-05
1.08081,222.951,25.8354,23.4211,0.000168081
1.08284,170.072,6.50761,5.91654,0.00013235
1.08285,178.876,15.8033,14.7605,9.51454e-05
1.08296,180.959,27.6312,26.5419,5.78101e-05
1.08454,196.048,27.9356,26.4709,7.78195e-05
1.08564,178.925,54.7894,53.0875,5.20133e-05
1.08587,144.934,12.9296,11.877,0.00011382
1.08497,195.237,7.01701,5.90003,0.000239759
1.08958,136.966,15.3795,14.8513,5.97754e-05
1.09006,169.099,16.0619,14.7889,0.000130641
1.09031,251.085,54.7375,52.2486,6.461e-05
1.09152,157.019,24.2107,23.6843,3.47078e-05
1.0924,193.965,12.6445,11.7757,8.94533e-05
1.09282,232.945,28.4421,26.2751,0.00011997
1.09676,177.949,24.8707,23.6109,7.74649e-05
1.09787,205.856,18.7512,17.6136,9.07131e-05
1.09789,202.078,24.9897,23.5053,8.64328e-05
1.09822,206.992,36.6378,35.2024,5.91724e-05
1.09875,184.971,43.0411,41.254,7.20195e-05
1.0993,191.002,37.1427,35.3242,8.62255e-05
1.10032,324.01,86.2518,79.6451,0.000112701
1.10262,190.17,12.9549,11.79,0.000149565
1.10368,198.872,16.0775,14.7098,0.000128962
1.10114,175.093,15.7939,14.7714,9.41485e-05
1.10805,201.988,27.0299,26.4176,3.17918e-05
1.1087,175.987,48.5873,47.2138,5.34611e-05
1.11026,252.134,54.6781,52.2325,6.37733e-05
1.12434,195.979,72.6596,70.5463,5.38135e-05
1.11686,263.09,48.8871,46.3154,8.62062e-05
1.11721,224.151,37.345,35.0906,8.88749e-05
1.11812,135.032,12.6573,11.8901,8.83514e-05
1.11588,204.967,27.2698,26.4076,5.53889e-05
1.12094,204.034,27.1788,26.4102,3.72601e-05
1.12175,190.992,36.4674,35.3097,4.64744e-05
1.12278,194.933,15.9458,14.7184,0.00011908
1.1234,299.937,37.7592,34.4225,0.000151378
1.12428,197.877,12.9168,11.7729,0.000129503
1.12789,347.811,71.0771,67.6001,7.65714e-05
1.12867,286.05,47.7454,45.9717,5.28571e-05
1.12821,331.952,117.689,113.223,6.77532e-05
1.13164,319.191,43.1217,39.8822,0.000127616
1.13321,244.091,42.5289,40.7156,6.61706e-05
1.13489,163.065,9.39894,8.87847,7.62832e-05
1.13467,138.97,15.3855,14.8486,6.02168e-05
1.13838,256.093,42.2636,40.5804,6.13345e-05
1.13589,182.968,48.2321,47.144,4.10094e-05
1.13657,236.13,48.9899,46.6306,7.2713e-05
1.13786,448.028,147.481,140.374,6.60404e-05
1.14024,219.951,24.8413,23.4101,8.51352e-05
1.14004,134.943,6.36856,5.94567,0.000110592
1.14093,318.119,50.5349,48.3625,6.32848e-05
1.14154,150.015,12.33,11.8601,6.10947e-05
1.1417,247.999,30.3735,29.0529,5.57389e-05
1.14187,191.983,36.2396,35.2947,4.13735e-05
1.14569,289.915,118.794,114.762,5.00225e-05
1.14998,278.122,35.825,34.56,4.42551e-05
1.14901,338.073,111.731,107.36,7.31654e-05
1.1477,224.021,24.927,23.3948,9.83355e-05
1.1528,209.113,25.2698,23.4799,9.59591e-05
1.15252,215.073,60.6325,58.5551,5.10371e-05
1.15344,149.039,6.27781,5.93247,7.84977e-05
1.15401,167.02,28.2433,26.6181,0.000100831
1.15454,179.066,12.4592,11.8044,7.52056e-05
1.15467,185.932,37.0675,35.3616,8.25399e-05
1.15769,297.901,37.0633,34.4146,0.000102467
1.15707,170.966,42.6624,41.3534,5.06843e-05
1.15833,192.977,47.7126,47.0333,2.6613e-05
1.15905,206.03,30.3355,29.3348,4.78289e-05
1.15985,184.022,30.5173,29.4674,5.35823e-05
1.16156,280.063,35.8224,34.54,4.46216e-05
1.16203,205.947,36.1349,35.1903,4.24894e-05
1.16365,145.982,6.17019,5.93332,7.07063e-05
1.16435,214.943,36.4867,35.1382,5.34298e-05
1.16587,186.065,36.509,35.3433,4.64922e-05
1.16531,298.913,87.2006,83.0489,7.73147e-05
1.16741,288.963,47.7043,45.9349,5.27889e-05
1.16935,335.915,117.508,113.057,6.7661e-05
1.16861,189.019,27.427,26.4966,5.32246e-05
1.17154,214.104,16.6994,14.6808,0.000200775
1.1722,227.01,42.9571,40.891,7.3721e-05
1.17223,182.04,19.1898,17.7061,0.000130061
1.17314,148.056,12.5682,11.8663,7.80597e-05
1.17263,213.041,42.2834,41.0003,5.23404e-05
1.17431,326.114,86.3839,79.599,0.000115057
1.17672,246.942,27.8671,26.173,9.95831e-05
1.17578,108.02,6.19236,5.96314,6.60294e-05
1.17562,159.073,12.4056,11.8439,6.20643e-05
1.17493,159.045,12.1185,11.8381,3.40173e-05
1.17694,178.979,60.0848,58.9706,3.12086e-05
1.17736,302.883,47.5007,45.7276,5.87734e-05
1.17824,237.946,60.0334,58.2187,4.4616e-05
1.17958,179.919,12.4001,11.8001,6.72864e-05
1.18588,215.052,48.5581,46.8426,5.8639e-05
1.18712,254.736,22.4113,20.3365,0.000139722
1.18979,141.012,18.282,17.8107,4.22201e-05
1.18749,157.195,6.89332,5.93413,0.000217673
1.18942,214.966,48.5525,46.8406,5.85278e-05
1.18967,177.01,12.192,11.8022,4.62059e-05
1.19199,350.732,35.8211,33.7751,9.05237e-05
1.19662,172.085,9.35096,8.86441,8.03805e-05
1.19695,238.949,60.0104,58.2058,4.44959e-05
1.19752,215.003,12.8685,11.7302,0.000127015
1.1983,517.99,283.547,275.775,4.54253e-05
1.20016,154.07,6.46478,5.92993,0.000112145
1.19749,218.978,12.7113,11.7173,0.000119177
1.20087,237.104,36.2331,34.9446,5.70305e-05
1.19745,200.15,6.46762,5.88407,0.000134008
1.20604,144.093,12.6292,11.8749,8.63175e-05
1.20617,129.112,6.38034,5.95003,9.49643e-05
1.20683,185.988,37.2346,35.3665,8.76941e-05
1.20774,160.07,12.3077,11.8392,6.13255e-05
1.20828,192.962,27.5044,26.4791,5.81197e-05
1.21246,190.991,57.2766,55.8975,3.90987e-05
1.21257,313.996,117.803,113.875,4.94616e-05
1.21402,140.94,12.2837,11.8743,5.18598e-05
1.21495,248.034,36.269,34.8582,5.09278e-05
1.21484,184.917,18.965,17.6914,0.000113318
1.21586,176.951,12.5321,11.8102,7.98621e-05
1.21584,173.085,12.4682,11.8172,7.47791e-05
1.2183,185.045,27.6402,26.5212,5.96988e-05
1.22028,262.957,30.2068,28.9338,5.4208e-05
1.22034,185.047,30.4449,29.4601,5.07922e-05
1.21956,162.035,9.34829,8.87875,6.81519e-05
1.22221,139.204,7.27821,5.95038,0.000377768
1.22633,177.843,16.0078,14.7657,0.000112256
1.22684,187.029,36.379,35.3383,4.91394e-05
1.22793,195.994,36.1992,35.267,4.09479e-05
1.22801,249.835,28.4052,26.1711,0.000126511
1.22858,191.048,42.2388,41.1843,4.40031e-05
1.22936,217.03,60.4941,58.5163,4.93284e-05
1.23085,527.461,106.613,98.7516,0.000147204
1.23106,200.93,19.0533,17.6409,0.000125632
1.23109,292.984,60.3394,57.3854,7.58921e-05
1.22949,235.02,24.1726,23.313,6.00743e-05
1.23187,240.071,42.4014,40.7502,6.22053e-05
1.2322,268.841,48.514,46.2197,8.58012e-05
1.23521,216.035,30.6628,29.2797,6.71702e-05
1.23318,223.101,24.4671,23.3846,5.83202e-05
1.23617,335.184,30.2086,28.3188,0.000104426
1.23657,207.933,6.94571,5.88371,0.000248466
1.23211,157.969,18.8105,17.7724,8.6991e-05
1.23919,181.992,15.6938,14.7508,9.26338e-05
1.23806,288.893,86.3211,83.2361,5.73876e-05
1.24502,202.925,72.3976,70.4304,4.87739e-05
1.24107,182.087,30.5446,29.4796,5.31947e-05
1.24317,158.013,18.0036,17.7557,2.19976e-05
1.24425,183.977,35.8251,35.3386,2.17688e-05
1.24447,232.074,36.3037,34.9922,5.28002e-05
1.24598,218.048,60.4834,58.5077,4.93228e-05
1.24634,190.044,42.4537,41.1983,4.9727e-05
1.24092,212.044,12.3837,11.7253,7.22512e-05
1.24372,344.226,86.8544,79.1584,0.000130016
1.24743,213.219,7.01142,5.88109,0.000253432
1.24864,166.015,36.2956,35.4731,4.02812e-05
1.24931,217.971,60.5024,58.5133,4.95008e-05
1.25249,218.086,60.487,58.5046,4.94221e-05
1.25361,216.019,35.887,35.1112,3.67531e-05
1.25409,261.865,25.6042,23.2057,0.00016876
1.25472,186.0,60.1693,58.8957,4.04886e-05
1.28495,260.944,12.4696,11.5894,8.62125e-05
1.25579,218.935,48.5179,46.8049,5.85573e-05
1.28935,172.997,12.4149,11.8171,7.55228e-05
1.25981,182.965,59.9968,58.9217,3.02272e-05
1.25954,162.13,6.50461,5.9242,0.000126681
1.26341,213.953,30.2012,29.282,4.77781e-05
1.26379,149.937,12.5598,11.863,0.000111492
1.26413,218.015,71.1538,70.1642,2.51408e-05
1.27112,284.091,77.1722,74.7228,5.32287e-05
1.26462,175.032,42.5885,41.3245,4.963e-05
1.26502,247.908,30.776,29.0663,8.66984e-05
1.27687,238.202,6.85201,5.84845,0.000243529
1.26558,134.954,12.3974,11.8869,6.57697e-05
1.27138,216.959,36.1879,35.113,4.71524e-05
1.27185,293.002,120.439,114.738,7.9267e-05
1.27382,142.017,9.50389,8.90917,8.92854e-05
1.27191,238.924,36.4933,34.9414,7.45118e-05
1.2805,201.996,72.3148,70.4445,4.77505e-05
1.28025,251.11,27.1263,26.1185,4.93236e-05
1.28066,163.946,6.2322,5.91749,6.63194e-05
1.27564,266.943,84.0071,80.894,6.52093e-05
1.28513,196.999,24.9029,23.5292,8.18806e-05
1.28112,236.889,36.6374,34.9614,7.08798e-05
1.29079,197.052,24.8935,23.5288,8.1567e-05
1.28439,235.017,16.5573,14.6126,0.00019774
1.2748,228.88,24.5339,23.3557,5.9415e-05
1.28562,183.012,30.2103,29.4688,3.78795e-05
1.28571,227.035,36.4125,35.0354,5.97944e-05
1.28643,203.035,72.3284,70.4269,4.80264e-05
1.28671,139.012,12.3793,11.8789,6.29987e-05
1.28672,190.0,30.2659,29.4266,4.69706e-05
1.28746,190.974,24.6589,23.5469,7.5789e-05
1.29017,221.0,24.6471,23.4026,7.63574e-05
1.2883,221.019,24.4899,23.399,7.14485e-05
1.28367,215.056,24.5657,23.4318,6.84205e-05
1.29672,123.941,9.6165,8.93159,0.000122847
1.29221,115.042,3.09882,2.97917,5.98659e-05
1.29574,190.087,18.9068,17.6752,9.46407e-05
1.29382,234.041,36.277,34.9733,5.72996e-05
1.29574,275.042,41.951,40.3582,5.99065e-05
1.29517,199.96,15.8447,14.7017,0.000116918
1.29565,234.993,36.2838,34.9705,5.28697e-05
1.296,165.988,12.1746,11.8254,4.16113e-05
1.29687,199.93,24.5871,23.5063,9.603e-05
1.29688,212.057,48.9606,46.8844,7.31776e-05
1.29797,209.927,36.1465,35.1609,4.60657e-05
1.305,187.008,35.8048,35.3182,2.17709e-05
1.30512,234.948,42.081,40.7856,5.3174e-05
1.31553,263.001,36.2172,34.7178,5.58224e-05
1.3008,204.973,72.4884,70.4066,5.35449e-05
1.3094,202.068,24.5585,23.4937,6.44643e-05
1.31016,188.039,30.4128,29.4442,5.0202e-05
1.31056,200.02,35.6695,35.2231,2.14574e-05
1.31463,233.904,21.2624,20.4073,5.15127e-05
1.31659,140.006,6.32071,5.94065,8.67991e-05
1.31829,180.956,6.49303,5.90539,0.000114255
1.31901,230.987,35.9972,34.9914,4.51985e-05
1.31963,200.075,15.661,14.6979,0.000110695
1.32048,220.903,18.4437,17.5504,7.21272e-05
1.32201,211.011,35.9571,35.1454,3.69301e-05
1.32343,261.149,60.6538,57.906,7.39599e-05
1.32392,232.962,60.256,58.2913,4.94013e-05
1.30042,209.926,42.2211,41.0202,5.05064e-05
1.32887,381.001,58.9254,55.6468,9.40379e-05
1.32966,177.973,59.9517,58.9741,2.75288e-05
1.33174,184.94,15.7751,14.7422,9.4722e-05
1.33009,163.993,12.4693,11.8346,8.15366e-05
1.3337,258.005,60.1584,57.933,4.8797e-05
1.33637,192.164,12.7623,11.7821,0.00010768
1.33348,182.962,12.5834,11.7984,0.000105216
1.32944,188.229,6.87792,5.90441,0.000233589
1.33918,198.883,12.7228,11.7655,0.000116439
1.33621,202.113,12.4901,11.7531,9.10436e-05
1.33702,245.998,53.8611,52.2938,3.99987e-05
1.33785,189.959,49.2478,47.1034,7.46924e-05
1.33819,232.018,48.9705,46.6744,7.63166e-05
1.34328,184.933,6.15451,5.89434,7.04383e-05
1.3405,205.046,12.196,11.7373,5.50528e-05
1.33949,248.995,71.0309,69.6296,3.49519e-05
1.34385,207.067,72.2128,70.3654,4.8539e-05
1.34067,210.056,18.4827,17.592,7.24721e-05
1.34101,202.984,27.5261,26.4246,6.46922e-05
1.34135,187.012,48.5963,47.1187,5.00549e-05
1.34189,195.985,27.331,26.4587,4.98706e-05
1.34385,523.955,146.378,140.244,6.13987e-05
1.34439,311.99,117.102,113.928,4.25628e-05
1.34276,272.015,27.3846,25.9837,8.44061e-05
1.34725,260.109,36.4072,34.7568,6.97356e-05
1.34823,316.803,42.5232,39.879,0.000104625
1.34897,177.986,59.9766,58.9827,2.8005e-05
1.34884,140.013,15.554,14.8485,7.44081e-05
1.34996,212.029,60.1511,58.5796,3.95087e-05
1.35046,141.956,12.3237,11.8733,6.49548e-05
1.35169,232.118,21.3253,20.4159,5.43306e-05
1.34738,171.064,9.31447,8.86531,6.16999e-05
1.35358,253.976,28.0987,26.1332,0.000103836
1.34552,276.026,22.1725,20.2211,0.000145575
1.35711,274.278,28.4742,26.0135,0.000126333
1.35814,213.038,36.1266,35.1419,4.59198e-05
1.35347,271.021,27.944,26.0102,0.000102789
1.36093,215.137,24.7999,23.4352,8.18175e-05
1.36091,379.985,45.8814,41.8432,0.000148317
1.3634,537.869,146.742,139.236,7.02137e-05
1.36347,255.945,30.8172,29.0096,9.47766e-05
1.3637,167.061,6.27528,5.91555,7.49823e-05
1.36551,144.019,9.33299,8.90437,7.03184e-05
1.36893,313.006,117.066,113.902,4.24788e-05
1.37024,214.934,36.2542,35.1296,4.67819e-05
1.36812,181.929,18.9705,17.7013,9.80797e-05
1.37094,209.02,15.9112,14.6786,0.000116302
1.37116,268.948,54.159,51.9888,6.61169e-05
1.18699,183.185,9.89404,8.85659,0.000176594
1.37371,202.052,36.2378,35.2271,4.50987e-05
1.37413,205.953,30.313,29.3352,5.07754e-05
1.37607,203.986,35.8871,35.1997,3.22417e-05
1.37619,193.917,12.3754,11.7682,6.69528e-05
1.37799,210.967,36.3687,35.1587,6.67085e-05
1.37897,325.077,36.098,34.0874,8.35702e-05
1.38056,127.952,6.47257,5.95226,0.000122207
1.38191,206.045,21.1195,20.5295,3.62328e-05
1.39267,193.013,18.4768,17.6548,6.20407e-05
1.38331,202.047,72.1271,70.4354,4.45098e-05
1.38657,194.885,6.74179,5.8949,0.00020571
1.38881,372.737,61.736,58.5906,8.24372e-05
1.39002,303.227,30.5199,28.6196,9.8585e-05
1.39755,153.099,9.4629,8.89332,8.09737e-05
1.38168,170.072,24.4232,23.6338,6.14065e-05
1.39258,234.09,36.8394,34.9977,7.93676e-05
1.39302,328.954,63.8839,59.6081,0.000128226
1.39189,180.935,18.7784,17.7016,8.09678e-05
1.39574,260.077,24.0667,23.1572,5.2627e-05
1.3962,255.048,48.4292,46.396,6.63706e-05
1.41837,382.059,83.7412,80.5667,5.57525e-05
1.39581,213.951,42.1849,40.9899,5.03998e-05
1.39767,185.087,15.5099,14.7384,7.21366e-05
1.40159,172.01,6.0515,5.90555,3.81562e-05
1.40247,186.968,27.2449,26.5012,4.23217e-05
1.404,262.98,60.4509,57.8639,6.82025e-05
1.40421,309.953,59.5051,57.0354,6.36959e-05
1.40499,211.934,36.3628,35.154,6.67083e-05
1.40508,210.024,36.8377,35.1826,8.20555e-05
1.40548,202.947,24.854,23.4988,8.48582e-05
1.40557,138.012,6.20985,5.9414,6.96024e-05
